source,target,weight
Data Manager,Business Data Analyst,3
Data Manager,Data Analytics Consultant,2
Data Manager,Research Scientist,4
Data Manager,CRM Data Analyst,1
Data Manager,Data Developer,3
Data Manager,Data Analytics Specialist,2
Data Manager,Data Operations Associate,2
Data Manager,Cloud Data Architect,1
Data Manager,Data Quality Analyst,3
Data Manager,Data Specialist,3
Data Manager,Data Science,4
Data Manager,Applied Scientist,3
Data Manager,Principal Machine Learning Engineer,1
Data Manager,Consultant Data Engineer,1
Data Manager,Principal Data Scientist,3
Data Manager,Machine Learning Researcher,2
Data Manager,Director of Data Science,3
Data Manager,AI Research Scientist,2
Data Manager,AI Architect,3
Data Manager,ML Engineer,4
Data Manager,Power BI Developer,1
Data Manager,Machine Learning Operations Engineer,3
Data Manager,Finance Data Analyst,2
Data Manager,AI Software Engineer,1
Data Manager,Data Visualization Analyst,1
Data Manager,MLOps Engineer,3
Data Manager,Data Science Analyst,1
Data Manager,Business Intelligence Analyst,4
Data Manager,Data Product Owner,1
Data Manager,Cloud Data Engineer,3
Data Manager,AI Developer,3
Data Manager,Business Intelligence Developer,3
Data Manager,Staff Data Analyst,3
Data Manager,Data Analytics Associate,1
Data Manager,Prompt Engineer,2
Data Manager,Marketing Data Engineer,1
Data Manager,BI Data Analyst,4
Data Manager,Cloud Database Engineer,2
Data Manager,Computational Biologist,1
Data Manager,NLP Engineer,3
Data Manager,Machine Learning Specialist,1
Data Manager,Data Operations Analyst,3
Data Manager,Head of Data Science,2
Data Manager,Deep Learning Researcher,1
Data Manager,Robotics Engineer,2
Data Manager,Data Infrastructure Engineer,2
Data Manager,Data Operations Manager,1
Data Manager,Principal Data Architect,1
Data Manager,Machine Learning Infrastructure Engineer,2
Data Manager,Decision Scientist,2
Data Manager,Lead Data Scientist,2
Data Manager,Data Engineer,4
Data Manager,Applied Machine Learning Scientist,3
Data Manager,Machine Learning Software Engineer,2
Data Manager,AI Engineer,4
Data Manager,Autonomous Vehicle Technician,1
Data Manager,BI Data Engineer,1
Data Manager,Data Architect,3
Data Manager,Machine Learning Engineer,4
Data Manager,Deep Learning Engineer,3
Data Manager,Data Analyst,4
Data Manager,Data Science Consultant,4
Data Manager,Data Management Specialist,2
Data Manager,Staff Data Scientist,1
Data Manager,Data Science Director,1
Data Manager,Big Data Architect,1
Machine Learning Developer,AI Programmer,3
Machine Learning Developer,Business Intelligence Specialist,2
Machine Learning Developer,Azure Data Engineer,2
Machine Learning Developer,BI Developer,3
Machine Learning Developer,Research Analyst,3
Machine Learning Developer,BI Analyst,3
Machine Learning Developer,Financial Data Analyst,2
Machine Learning Developer,ETL Developer,2
Machine Learning Developer,Sales Data Analyst,1
Machine Learning Developer,Marketing Data Analyst,1
Machine Learning Developer,Encounter Data Management Professional,1
Machine Learning Developer,Data Operations Engineer,2
Machine Learning Developer,Business Intelligence Manager,2
Machine Learning Developer,Business Intelligence Data Analyst,2
Machine Learning Developer,Computer Vision Engineer,3
Machine Learning Developer,Data Visualization Engineer,1
Machine Learning Developer,Applied Data Scientist,3
Machine Learning Developer,Data Analyst Lead,2
Machine Learning Developer,Lead Machine Learning Engineer,1
Machine Learning Developer,Data Science Tech Lead,1
Machine Learning Developer,Data Science Manager,2
Machine Learning Developer,Data Integration Engineer,3
Machine Learning Developer,Data Reporting Analyst,1
Machine Learning Developer,Principal Data Engineer,1
Machine Learning Developer,Marketing Data Scientist,1
Machine Learning Developer,Data Quality Engineer,2
Machine Learning Developer,ML Ops Engineer,1
Machine Learning Developer,Data Strategist,2
Machine Learning Developer,Data Product Manager,2
Machine Learning Developer,Data Analytics Lead,2
Machine Learning Developer,Data Operations Specialist,2
Machine Learning Developer,Computer Vision Software Engineer,3
Machine Learning Developer,Machine Learning Modeler,1
Machine Learning Developer,Data Management Analyst,2
Machine Learning Developer,Data Lead,2
Machine Learning Developer,Principal Data Analyst,2
Machine Learning Developer,Data Science Lead,2
Machine Learning Developer,Business Data Analyst,3
Machine Learning Developer,Data Analytics Consultant,2
Machine Learning Developer,Research Scientist,3
Machine Learning Developer,CRM Data Analyst,1
Machine Learning Developer,Data Developer,3
Machine Learning Developer,Data Analytics Specialist,2
Machine Learning Developer,Data Operations Associate,2
Machine Learning Developer,Cloud Data Architect,1
Machine Learning Developer,Data Quality Analyst,3
Machine Learning Developer,Data Specialist,3
Machine Learning Developer,Data Science,3
Machine Learning Developer,Applied Scientist,3
Machine Learning Developer,Principal Machine Learning Engineer,1
Machine Learning Developer,Consultant Data Engineer,1
Machine Learning Developer,Principal Data Scientist,2
Machine Learning Developer,AI Research Scientist,2
Machine Learning Developer,Machine Learning Researcher,2
Machine Learning Developer,Director of Data Science,2
Machine Learning Developer,AI Architect,2
Machine Learning Developer,ML Engineer,3
Machine Learning Developer,Power BI Developer,1
Machine Learning Developer,Machine Learning Operations Engineer,3
Machine Learning Developer,Finance Data Analyst,2
Machine Learning Developer,AI Software Engineer,1
Machine Learning Developer,Data Visualization Analyst,1
Machine Learning Developer,MLOps Engineer,3
Machine Learning Developer,Data Science Analyst,1
Machine Learning Developer,Business Intelligence Analyst,3
Machine Learning Developer,Data Product Owner,1
Machine Learning Developer,Cloud Data Engineer,3
Machine Learning Developer,AI Developer,3
Machine Learning Developer,Business Intelligence Developer,2
Machine Learning Developer,Staff Data Analyst,2
Machine Learning Developer,Data Analytics Associate,1
Machine Learning Developer,Marketing Data Engineer,1
Machine Learning Developer,Prompt Engineer,2
Machine Learning Developer,BI Data Analyst,3
Machine Learning Developer,Cloud Database Engineer,2
Machine Learning Developer,Computational Biologist,1
Machine Learning Developer,NLP Engineer,2
Machine Learning Developer,Machine Learning Specialist,1
Machine Learning Developer,Data Operations Analyst,3
Machine Learning Developer,Head of Data Science,1
Machine Learning Developer,Deep Learning Researcher,1
Machine Learning Developer,Robotics Engineer,2
Machine Learning Developer,Data Infrastructure Engineer,2
Machine Learning Developer,Data Operations Manager,1
Machine Learning Developer,Principal Data Architect,1
Machine Learning Developer,Machine Learning Infrastructure Engineer,2
Machine Learning Developer,Decision Scientist,2
Machine Learning Developer,Lead Data Scientist,2
Machine Learning Developer,Data Engineer,3
Machine Learning Developer,Applied Machine Learning Scientist,3
Machine Learning Developer,Machine Learning Software Engineer,2
Machine Learning Developer,AI Engineer,3
Machine Learning Developer,BI Data Engineer,1
Machine Learning Developer,Autonomous Vehicle Technician,1
Machine Learning Developer,Data Architect,2
Machine Learning Developer,Machine Learning Engineer,3
Machine Learning Developer,Deep Learning Engineer,3
Machine Learning Developer,Data Analyst,3
Machine Learning Developer,Data Science Consultant,3
Machine Learning Developer,Data Management Specialist,2
Machine Learning Developer,Staff Data Scientist,1
Machine Learning Developer,Big Data Architect,1
AI Programmer,Business Intelligence Specialist,2
AI Programmer,Azure Data Engineer,2
AI Programmer,BI Developer,3
AI Programmer,Research Analyst,3
AI Programmer,BI Analyst,3
AI Programmer,Financial Data Analyst,2
AI Programmer,ETL Developer,2
AI Programmer,Sales Data Analyst,1
AI Programmer,Marketing Data Analyst,1
AI Programmer,Encounter Data Management Professional,1
AI Programmer,Data Operations Engineer,2
AI Programmer,Business Intelligence Manager,2
AI Programmer,Business Intelligence Data Analyst,2
AI Programmer,Computer Vision Engineer,3
AI Programmer,Data Visualization Engineer,1
AI Programmer,Applied Data Scientist,3
AI Programmer,Data Analyst Lead,2
AI Programmer,Lead Machine Learning Engineer,1
AI Programmer,Data Science Tech Lead,1
AI Programmer,Data Science Manager,2
AI Programmer,Data Integration Engineer,3
AI Programmer,Data Reporting Analyst,1
AI Programmer,Principal Data Engineer,1
AI Programmer,Marketing Data Scientist,1
AI Programmer,Data Quality Engineer,2
AI Programmer,ML Ops Engineer,1
AI Programmer,Data Strategist,2
AI Programmer,Data Product Manager,2
AI Programmer,Data Analytics Lead,2
AI Programmer,Data Operations Specialist,2
AI Programmer,Computer Vision Software Engineer,3
AI Programmer,Machine Learning Modeler,1
AI Programmer,Data Management Analyst,2
AI Programmer,Data Lead,2
AI Programmer,Principal Data Analyst,2
AI Programmer,Data Science Lead,2
AI Programmer,Business Data Analyst,3
AI Programmer,Data Analytics Consultant,2
AI Programmer,Research Scientist,3
AI Programmer,CRM Data Analyst,1
AI Programmer,Data Developer,3
AI Programmer,Data Analytics Specialist,2
AI Programmer,Data Operations Associate,2
AI Programmer,Cloud Data Architect,1
AI Programmer,Data Quality Analyst,3
AI Programmer,Data Specialist,3
AI Programmer,Data Science,3
AI Programmer,Applied Scientist,3
AI Programmer,Principal Machine Learning Engineer,1
AI Programmer,Consultant Data Engineer,1
AI Programmer,Principal Data Scientist,2
AI Programmer,AI Research Scientist,2
AI Programmer,Machine Learning Researcher,2
AI Programmer,Director of Data Science,2
AI Programmer,AI Architect,2
AI Programmer,ML Engineer,3
AI Programmer,Power BI Developer,1
AI Programmer,Machine Learning Operations Engineer,3
AI Programmer,Finance Data Analyst,2
AI Programmer,AI Software Engineer,1
AI Programmer,Data Visualization Analyst,1
AI Programmer,MLOps Engineer,3
AI Programmer,Data Science Analyst,1
AI Programmer,Business Intelligence Analyst,3
AI Programmer,Data Product Owner,1
AI Programmer,Cloud Data Engineer,3
AI Programmer,AI Developer,3
AI Programmer,Business Intelligence Developer,2
AI Programmer,Staff Data Analyst,2
AI Programmer,Data Analytics Associate,1
AI Programmer,Marketing Data Engineer,1
AI Programmer,Prompt Engineer,2
AI Programmer,BI Data Analyst,3
AI Programmer,Cloud Database Engineer,2
AI Programmer,Computational Biologist,1
AI Programmer,NLP Engineer,2
AI Programmer,Machine Learning Specialist,1
AI Programmer,Data Operations Analyst,3
AI Programmer,Head of Data Science,1
AI Programmer,Deep Learning Researcher,1
AI Programmer,Robotics Engineer,2
AI Programmer,Data Infrastructure Engineer,2
AI Programmer,Data Operations Manager,1
AI Programmer,Principal Data Architect,1
AI Programmer,Machine Learning Infrastructure Engineer,2
AI Programmer,Decision Scientist,2
AI Programmer,Lead Data Scientist,2
AI Programmer,Data Engineer,3
AI Programmer,Applied Machine Learning Scientist,3
AI Programmer,Machine Learning Software Engineer,2
AI Programmer,AI Engineer,3
AI Programmer,BI Data Engineer,1
AI Programmer,Autonomous Vehicle Technician,1
AI Programmer,Data Architect,2
AI Programmer,Machine Learning Engineer,3
AI Programmer,Deep Learning Engineer,3
AI Programmer,Data Analyst,3
AI Programmer,Data Science Consultant,3
AI Programmer,Data Management Specialist,2
AI Programmer,Staff Data Scientist,1
AI Programmer,Big Data Architect,1
Business Intelligence Specialist,Azure Data Engineer,1
Business Intelligence Specialist,BI Developer,2
Business Intelligence Specialist,Research Analyst,2
Business Intelligence Specialist,BI Analyst,2
Business Intelligence Specialist,Financial Data Analyst,1
Business Intelligence Specialist,ETL Developer,2
Business Intelligence Specialist,Sales Data Analyst,1
Business Intelligence Specialist,Marketing Data Analyst,1
Business Intelligence Specialist,Encounter Data Management Professional,1
Business Intelligence Specialist,Data Operations Engineer,2
Business Intelligence Specialist,Business Intelligence Manager,2
Business Intelligence Specialist,Business Intelligence Data Analyst,1
Business Intelligence Specialist,Computer Vision Engineer,2
Business Intelligence Specialist,Data Visualization Engineer,1
Business Intelligence Specialist,Applied Data Scientist,2
Business Intelligence Specialist,Data Analyst Lead,1
Business Intelligence Specialist,Lead Machine Learning Engineer,1
Business Intelligence Specialist,Data Science Tech Lead,1
Business Intelligence Specialist,Data Science Manager,2
Business Intelligence Specialist,Data Integration Engineer,2
Business Intelligence Specialist,Principal Data Engineer,1
Business Intelligence Specialist,Marketing Data Scientist,1
Business Intelligence Specialist,Data Strategist,2
Business Intelligence Specialist,ML Ops Engineer,1
Business Intelligence Specialist,Data Quality Engineer,1
Business Intelligence Specialist,Data Product Manager,2
Business Intelligence Specialist,Data Analytics Lead,2
Business Intelligence Specialist,Data Operations Specialist,2
Business Intelligence Specialist,Computer Vision Software Engineer,2
Business Intelligence Specialist,Machine Learning Modeler,1
Business Intelligence Specialist,Data Management Analyst,1
Business Intelligence Specialist,Data Lead,2
Business Intelligence Specialist,Principal Data Analyst,2
Business Intelligence Specialist,Data Science Lead,2
Business Intelligence Specialist,Business Data Analyst,2
