source,target,weight
Cloud Database Engineer,Data Analytics Associate,1
Cloud Database Engineer,Power BI Developer,1
Cloud Database Engineer,Staff Data Scientist,1
Cloud Database Engineer,Head of Data Science,1
Cloud Database Engineer,Product Data Analyst,2
Cloud Database Engineer,Data Management Consultant,1
Cloud Database Engineer,Consultant Data Engineer,1
Cloud Database Engineer,ML Engineer,2
Cloud Database Engineer,Research Analyst,2
Cloud Database Engineer,Data DevOps Engineer,2
Cloud Database Engineer,Analytics Engineering Manager,1
Cloud Database Engineer,Data Quality Engineer,1
Cloud Database Engineer,Machine Learning Infrastructure Engineer,2
Cloud Database Engineer,Data Scientist Lead,2
Cloud Database Engineer,Data Science Tech Lead,1
Cloud Database Engineer,Big Data Engineer,2
Cloud Database Engineer,Robotics Engineer,2
Cloud Database Engineer,Machine Learning Researcher,2
Cloud Database Engineer,Cloud Data Engineer,2
Cloud Database Engineer,Data Analyst Lead,1
Cloud Database Engineer,Research Scientist,2
Cloud Database Engineer,Machine Learning Developer,2
Cloud Database Engineer,Data Science Consultant,2
Cloud Database Engineer,Data Product Manager,2
Cloud Database Engineer,Data Modeller,1
Cloud Database Engineer,AI Research Scientist,1
Cloud Database Engineer,Machine Learning Engineer,2
Big Data Developer,Business Intelligence,1
Big Data Developer,Data Engineer,1
Big Data Developer,Data Analyst,1
Big Data Developer,MLOps Engineer,1
Big Data Developer,Financial Data Analyst,1
Big Data Developer,Computer Vision Software Engineer,1
Big Data Developer,AI Research Engineer,1
Big Data Developer,Data Science Manager,1
Big Data Developer,Data Lead,1
Big Data Developer,Principal Data Scientist,1
Big Data Developer,Data Science Lead,1
Big Data Developer,Sales Data Analyst,1
Big Data Developer,AI Engineer,1
Big Data Developer,Prompt Engineer,1
Big Data Developer,Robotics Software Engineer,1
Big Data Developer,Deep Learning Engineer,1
Big Data Developer,Insight Analyst,1
Big Data Developer,Data Science Engineer,1
Big Data Developer,Decision Scientist,1
Big Data Developer,NLP Engineer,1
Big Data Developer,Data Operations Associate,1
Big Data Developer,Data Management Analyst,1
Big Data Developer,BI Analyst,1
Big Data Developer,Autonomous Vehicle Technician,1
Big Data Developer,Data Operations Engineer,1
Big Data Developer,Applied Machine Learning Scientist,1
Big Data Developer,ML Ops Engineer,1
Big Data Developer,Data Analytics Manager,1
Big Data Developer,Applied Scientist,1
Big Data Developer,Principal Data Analyst,1
Big Data Developer,Business Data Analyst,1
Big Data Developer,Data Scientist,1
Big Data Developer,Machine Learning Software Engineer,1
Big Data Developer,Data Integration Specialist,1
Big Data Developer,Director of Data Science,1
Big Data Developer,Data Integration Engineer,1
Big Data Developer,Data Strategist,1
Big Data Developer,Business Intelligence Data Analyst,1
Big Data Developer,AWS Data Architect,1
Big Data Developer,Machine Learning Specialist,1
Big Data Developer,Applied Machine Learning Engineer,1
Big Data Developer,AI Developer,1
Big Data Developer,ETL Engineer,1
Big Data Developer,AI Architect,1
Big Data Developer,Data Operations Specialist,1
Big Data Developer,Machine Learning Scientist,1
Big Data Developer,Data Architect,1
Big Data Developer,Data Science Practitioner,1
Big Data Developer,Business Intelligence Manager,1
Big Data Developer,Data Management Specialist,1
Big Data Developer,Data Specialist,1
Big Data Developer,Data Quality Manager,1
Big Data Developer,Lead Data Analyst,1
Big Data Developer,BI Developer,1
Big Data Developer,Business Intelligence Analyst,1
Big Data Developer,Data Analytics Consultant,1
Big Data Developer,Encounter Data Management Professional,1
Big Data Developer,Software Data Engineer,1
Big Data Developer,Data Analytics Lead,1
Big Data Developer,AI Product Manager,1
Big Data Developer,Data Manager,1
Big Data Developer,ETL Developer,1
Big Data Developer,Data Infrastructure Engineer,1
Big Data Developer,Data Analytics Engineer,1
Big Data Developer,Business Intelligence Specialist,1
Big Data Developer,Data Operations Analyst,1
Big Data Developer,Power BI Developer,1
Big Data Developer,AI Programmer,1
Big Data Developer,Head of Data Science,1
Big Data Developer,Product Data Analyst,1
Big Data Developer,Machine Learning Research Engineer,1
Big Data Developer,Head of Data,1
Big Data Developer,Research Engineer,1
Big Data Developer,Data Product Owner,1
Big Data Developer,Data Science,1
Big Data Developer,Lead Data Scientist,1
Big Data Developer,ML Engineer,1
Big Data Developer,Research Analyst,1
Big Data Developer,Data DevOps Engineer,1
Big Data Developer,Computer Vision Engineer,1
Big Data Developer,Machine Learning Infrastructure Engineer,1
Big Data Developer,Data Scientist Lead,1
Big Data Developer,Data Quality Analyst,1
Big Data Developer,Big Data Engineer,1
Big Data Developer,Robotics Engineer,1
Big Data Developer,Machine Learning Researcher,1
Big Data Developer,Data Modeler,1
Big Data Developer,AI Scientist,1
Big Data Developer,Cloud Data Engineer,1
Big Data Developer,Data Visualization Specialist,1
Big Data Developer,Data Analyst Lead,1
Big Data Developer,Business Intelligence Engineer,1
Big Data Developer,Research Scientist,1
Big Data Developer,Machine Learning Developer,1
Big Data Developer,Lead Data Engineer,1
Big Data Developer,Data Science Consultant,1
Big Data Developer,Data Product Manager,1
Big Data Developer,Machine Learning Operations Engineer,1
Big Data Developer,Data Developer,1
Big Data Developer,Data Modeller,1
Big Data Developer,BI Data Analyst,1
Big Data Developer,Analytics Engineer,1
Big Data Developer,Machine Learning Engineer,1
Big Data Developer,Business Intelligence Developer,1
Data Science Manager,Principal Data Scientist,3
Data Science Manager,Finance Data Analyst,1
Data Science Manager,Prompt Engineer,2
Data Science Manager,Robotics Software Engineer,2
Data Science Manager,Insight Analyst,1
Data Science Manager,NLP Engineer,3
Data Science Manager,CRM Data Analyst,1
Data Science Manager,Data Operations Associate,1
Data Science Manager,Data Management Analyst,1
Data Science Manager,BI Analyst,2
Data Science Manager,Autonomous Vehicle Technician,1
Data Science Manager,Data Operations Engineer,2
Data Science Manager,Applied Machine Learning Scientist,2
Data Science Manager,Applied Scientist,2
Data Science Manager,Applied Research Scientist,1
Data Science Manager,Data Science Director,1
Data Science Manager,Director of Data Science,3
Data Science Manager,Data Integration Specialist,2
Data Science Manager,Machine Learning Software Engineer,2
Data Science Manager,Data Strategist,2
Data Science Manager,Data Integration Engineer,2
Data Science Manager,Business Intelligence Data Analyst,1
Data Science Manager,Data Integration Developer,1
Data Science Manager,Data Pipeline Engineer,1
Data Science Manager,AI Developer,2
Data Science Manager,AI Architect,3
Data Science Manager,AI Software Engineer,1
Data Science Manager,Data Operations Specialist,2
Data Science Manager,Data Architect,3
Data Science Manager,Data Science Practitioner,2
Data Science Manager,Manager Data Management,1
Data Science Manager,Data Specialist,2
Data Science Manager,Data Quality Manager,1
Data Science Manager,Lead Data Analyst,2
Data Science Manager,BI Developer,3
Data Science Manager,Data Analytics Consultant,1
Data Science Manager,Encounter Data Management Professional,1
Data Science Manager,Data Analytics Lead,2
Data Science Manager,AI Product Manager,2
Data Science Manager,Data Manager,3
Data Science Manager,Data Infrastructure Engineer,2
Data Science Manager,Business Intelligence Specialist,2
Data Science Manager,Data Operations Manager,1
Data Science Manager,AI Programmer,2
Data Science Manager,Machine Learning Research Engineer,1
Data Science Manager,Head of Data,3
Data Science Manager,Marketing Data Analyst,1
Data Science Manager,Data Science,3
Data Science Manager,Lead Data Scientist,2
Data Science Manager,Research Engineer,2
Data Science Manager,Data Product Owner,1
Data Science Manager,Business Intelligence Lead,1
Data Science Manager,Computer Vision Engineer,2
Data Science Manager,Data Quality Analyst,2
Data Science Manager,Data Strategy Manager,1
Data Science Manager,Data Modeler,2
Data Science Manager,Marketing Data Scientist,1
Data Science Manager,Lead Machine Learning Engineer,1
Data Science Manager,AI Scientist,3
Data Science Manager,Data Visualization Specialist,2
Data Science Manager,Business Intelligence Engineer,3
Data Science Manager,Lead Data Engineer,3
Data Science Manager,Machine Learning Operations Engineer,2
Data Science Manager,Staff Machine Learning Engineer,1
Data Science Manager,Data Developer,2
Data Science Manager,BI Data Analyst,3
Data Science Manager,Big Data Architect,1
Data Science Manager,Analytics Engineer,3
Data Science Manager,Data Analytics Specialist,1
Data Science Manager,Business Intelligence Developer,3
Data Science Manager,Business Intelligence,3
Data Science Manager,Data Engineer,3
Data Science Manager,Data Analyst,3
Data Science Manager,MLOps Engineer,2
Data Science Manager,Data Visualization Analyst,1
Data Science Manager,Machine Learning Modeler,1
Data Science Manager,Financial Data Analyst,1
Data Science Manager,Computer Vision Software Engineer,2
Data Science Manager,AI Research Engineer,1
Data Science Manager,Data Lead,3
Data Science Manager,Data Science Lead,2
Data Science Manager,Head of Machine Learning,1
Data Science Manager,Sales Data Analyst,1
Data Science Manager,AI Engineer,3
Data Science Manager,Deep Learning Engineer,2
Data Science Manager,Machine Learning Manager,1
Data Science Manager,Data Science Engineer,3
Data Science Manager,Decision Scientist,2
Data Science Manager,Azure Data Engineer,1
Data Science Manager,Cloud Data Architect,1
Data Science Manager,Data Visualization Engineer,1
Data Science Manager,Deep Learning Researcher,1
Data Science Manager,Principal Machine Learning Engineer,1
Data Science Manager,ML Ops Engineer,1
Data Science Manager,Data Analytics Manager,3
Data Science Manager,Principal Data Analyst,2
Data Science Manager,Business Data Analyst,2
Data Science Manager,Data Scientist,3
Data Science Manager,AWS Data Architect,1
Data Science Manager,Machine Learning Specialist,1
Data Science Manager,Applied Machine Learning Engineer,2
Data Science Manager,ETL Engineer,2
Data Science Manager,Principal Data Engineer,1
Data Science Manager,Machine Learning Scientist,3
Data Science Manager,Business Intelligence Manager,2
Data Science Manager,Data Management Specialist,2
Data Science Manager,Business Intelligence Analyst,3
Data Science Manager,Principal Data Architect,1
Data Science Manager,Software Data Engineer,2
Data Science Manager,ETL Developer,2
Data Science Manager,Data Analytics Engineer,2
Data Science Manager,Data Operations Analyst,2
Data Science Manager,Data Analytics Associate,1
Data Science Manager,Power BI Developer,1
Data Science Manager,Managing Director Data Science,1
Data Science Manager,Staff Data Scientist,1
Data Science Manager,Head of Data Science,2
Data Science Manager,Product Data Analyst,2
Data Science Manager,Data Management Consultant,1
Data Science Manager,Consultant Data Engineer,1
Data Science Manager,ML Engineer,3
Data Science Manager,Research Analyst,2
Data Science Manager,Data DevOps Engineer,2
Data Science Manager,Analytics Engineering Manager,1
Data Science Manager,Data Quality Engineer,1
Data Science Manager,Machine Learning Infrastructure Engineer,2
Data Science Manager,Data Scientist Lead,2
Data Science Manager,Data Science Tech Lead,1
Data Science Manager,Big Data Engineer,2
Data Science Manager,Robotics Engineer,2
Data Science Manager,Machine Learning Researcher,2
Data Science Manager,Cloud Data Engineer,2
Data Science Manager,Data Analyst Lead,1
Data Science Manager,Research Scientist,3
Data Science Manager,Machine Learning Developer,2
Data Science Manager,Data Science Consultant,3
Data Science Manager,Data Product Manager,2
Data Science Manager,Data Modeller,1
Data Science Manager,AI Research Scientist,1
Data Science Manager,Machine Learning Engineer,3
Principal Data Scientist,Finance Data Analyst,1
Principal Data Scientist,Prompt Engineer,2
Principal Data Scientist,Robotics Software Engineer,2
Principal Data Scientist,Insight Analyst,1
Principal Data Scientist,NLP Engineer,3
Principal Data Scientist,CRM Data Analyst,1
Principal Data Scientist,Data Operations Associate,1
Principal Data Scientist,Data Management Analyst,1
Principal Data Scientist,BI Analyst,2
Principal Data Scientist,Autonomous Vehicle Technician,1
Principal Data Scientist,Data Operations Engineer,2
Principal Data Scientist,Applied Machine Learning Scientist,2
Principal Data Scientist,Applied Scientist,2
Principal Data Scientist,Applied Research Scientist,1
Principal Data Scientist,Data Science Director,1
Principal Data Scientist,Machine Learning Software Engineer,2
Principal Data Scientist,Data Integration Specialist,2
Principal Data Scientist,Data Strategist,2
Principal Data Scientist,Director of Data Science,3
Principal Data Scientist,Data Integration Engineer,2
Principal Data Scientist,Business Intelligence Data Analyst,1
Principal Data Scientist,Data Integration Developer,1
Principal Data Scientist,Data Pipeline Engineer,1
Principal Data Scientist,AI Developer,2
Principal Data Scientist,AI Architect,3
Principal Data Scientist,AI Software Engineer,1
Principal Data Scientist,Data Operations Specialist,2
Principal Data Scientist,Data Architect,3
Principal Data Scientist,Data Science Practitioner,2
Principal Data Scientist,Manager Data Management,1
Principal Data Scientist,Data Specialist,2
Principal Data Scientist,Data Quality Manager,1
Principal Data Scientist,Lead Data Analyst,2
Principal Data Scientist,BI Developer,3
Principal Data Scientist,Data Analytics Consultant,1
Principal Data Scientist,Encounter Data Management Professional,1
Principal Data Scientist,Data Analytics Lead,2
Principal Data Scientist,AI Product Manager,2
Principal Data Scientist,Data Manager,3
Principal Data Scientist,Data Infrastructure Engineer,2
Principal Data Scientist,Business Intelligence Specialist,2
Principal Data Scientist,Data Operations Manager,1
Principal Data Scientist,AI Programmer,2
Principal Data Scientist,Machine Learning Research Engineer,1
Principal Data Scientist,Head of Data,3
Principal Data Scientist,Marketing Data Analyst,1
Principal Data Scientist,Research Engineer,2
Principal Data Scientist,Lead Data Scientist,2
Principal Data Scientist,Data Science,3
Principal Data Scientist,Data Product Owner,1
Principal Data Scientist,Business Intelligence Lead,1
Principal Data Scientist,Computer Vision Engineer,2
Principal Data Scientist,Data Quality Analyst,2
Principal Data Scientist,Data Strategy Manager,1
Principal Data Scientist,Data Modeler,2
Principal Data Scientist,Marketing Data Scientist,1
Principal Data Scientist,Lead Machine Learning Engineer,1
Principal Data Scientist,AI Scientist,3
